user_id,year,month,age,employment_type,residence_type,city_tier,monthly_income,income_sources_count,income_std_6m,salary_day_variance,monthly_spending,discretionary_spend_ratio,essential_spend_ratio,spending_volatility,balance_low_days,utility_bill_amount,utility_payment_ratio,utility_delay_days,bill_payment_consistency,bnpl_usage_count,bnpl_on_time_ratio,microloan_count,microloan_repayment_ratio,monthly_sales,sales_growth_rate,cashflow_variance,business_expense_ratio,late_payment_events,missed_payment_events,financial_stress_index
U2417,2026,11,59.0,salaried,rented,tier1,67565.85,,4871.0408091936515,2.0,53374.1,0.31,0.64,0.07,4.0,2475.0,0.7,6.0,0.81,6.0,,3.0,0.66,0.0,0.18,0.37,0.35,,3.0,0.18
U2417,2026,12,59.0,salaried,rented,tier1,,3.0,3729.0700935797295,3.0,37822.55,,0.47,0.3,9.0,5536.0,0.74,7.0,0.76,,0.65,,0.89,0.0,0.0,0.22,0.61,4.0,1.0,
U2418,2026,1,33.0,,rented,,102508.44,1.0,989.9821829745097,1.0,91112.96,,,0.27,,1395.0,0.84,,,5.0,0.9,3.0,0.6,0.0,0.21,0.38,0.68,3.0,1.0,0.51
U2418,2026,2,33.0,salaried,,tier1,116111.79,1.0,7102.853743997594,0.0,64885.54,0.37,0.65,0.07,11.0,5463.0,,2.0,0.73,1.0,0.51,0.0,0.85,0.0,-0.17,0.45,0.6,1.0,0.0,0.59
U2418,2026,3,33.0,salaried,rented,tier1,94918.76,2.0,5479.3626817636095,,56721.93,0.5,0.75,0.15,,4982.0,0.97,5.0,0.92,3.0,0.55,1.0,,0.0,-0.16,0.37,0.68,1.0,0.0,
U2418,2026,4,,,rented,tier1,106297.93,2.0,7901.11353833772,5.0,48574.24,0.54,0.73,0.27,2.0,5000.0,0.72,,0.63,,0.62,4.0,0.97,0.0,0.15,0.4,0.33,1.0,3.0,0.79
U2418,2026,5,,salaried,rented,tier1,107358.58,2.0,8619.964777261102,,42091.21,,0.46,0.2,3.0,3893.0,0.94,0.0,0.94,4.0,0.71,1.0,0.8,0.0,-0.2,0.49,0.6,2.0,2.0,0.97
U2418,2026,6,33.0,salaried,rented,tier1,,1.0,,6.0,47723.9,0.47,,0.33,0.0,1237.0,0.72,1.0,0.73,,0.98,0.0,0.51,0.0,-0.13,0.32,0.57,2.0,3.0,0.14
U2418,2026,7,33.0,salaried,rented,tier1,110125.97,3.0,4267.973041451329,2.0,50903.67,0.24,0.79,0.08,7.0,5708.0,0.64,0.0,0.53,1.0,0.81,,,0.0,0.3,,0.61,3.0,2.0,0.99
U2418,2026,8,,salaried,rented,,109301.91,3.0,7046.060128601891,0.0,27780.25,,0.64,0.14,0.0,5964.0,0.81,8.0,0.89,3.0,0.7,4.0,0.68,,0.3,0.32,0.48,4.0,1.0,0.45
U2418,2026,9,33.0,,rented,tier1,110879.25,4.0,3267.7439028449194,,41519.22,0.34,0.72,0.35,3.0,1629.0,0.68,7.0,0.65,0.0,0.72,0.0,0.56,0.0,-0.17,0.27,,2.0,2.0,0.27
U2418,2026,10,33.0,salaried,rented,,,3.0,3109.592871545562,0.0,90330.46,0.4,0.48,0.31,0.0,1603.0,0.88,,0.51,0.0,0.79,0.0,0.7,0.0,,0.33,0.64,2.0,1.0,0.79
U2418,2026,11,,salaried,rented,tier1,,4.0,4525.3837498689545,7.0,57518.65,0.29,0.79,0.27,,2088.0,0.76,5.0,0.78,5.0,,,0.72,0.0,-0.09,0.29,0.53,4.0,,0.75
U2418,2026,12,33.0,salaried,rented,,103519.76,3.0,6300.83038974966,4.0,91661.73,,0.44,0.3,,3774.0,0.76,4.0,0.97,3.0,,,0.9,0.0,,0.53,0.37,0.0,0.0,0.85
U2419,2026,1,25.0,salaried,rented,tier2,22840.37,2.0,2494.663474823139,2.0,14690.97,0.27,0.74,0.32,6.0,,0.7,6.0,1.0,5.0,0.54,3.0,,0.0,0.38,0.21,0.56,2.0,,0.84
U2419,2026,2,25.0,salaried,rented,tier2,28644.89,1.0,5631.844731632627,0.0,12934.48,0.58,0.61,0.18,,5554.0,0.63,5.0,0.88,1.0,0.83,,0.86,,-0.08,0.42,0.41,3.0,1.0,0.63
U2419,2026,3,25.0,salaried,rented,tier2,35444.94,1.0,3045.124919802005,4.0,18266.17,0.37,0.6,0.15,1.0,,0.77,,0.99,2.0,0.74,3.0,0.92,0.0,,0.36,0.68,,0.0,0.37
U2419,2026,4,25.0,salaried,rented,tier2,20285.49,1.0,,0.0,16779.09,0.37,0.5,0.21,0.0,5192.0,0.61,,0.87,3.0,0.73,3.0,,,,0.22,0.51,1.0,,0.4
U2419,2026,5,25.0,salaried,,tier2,,4.0,2768.3816971397505,5.0,13863.46,0.29,0.64,0.34,1.0,,,4.0,,4.0,0.7,3.0,0.82,0.0,0.17,0.57,0.64,4.0,2.0,0.64
U2419,2026,6,25.0,salaried,rented,tier2,29118.07,4.0,3195.80125014366,3.0,,0.22,,0.14,6.0,2363.0,1.0,3.0,0.69,0.0,0.52,4.0,0.81,0.0,0.32,0.17,,3.0,3.0,0.98
U2419,2026,7,25.0,salaried,rented,tier2,24106.64,2.0,5349.54995988793,7.0,9988.17,0.42,0.67,0.19,,1460.0,0.73,7.0,0.84,0.0,0.54,1.0,0.84,0.0,-0.03,0.38,0.72,,,0.5
U2419,2026,8,25.0,salaried,rented,tier2,16303.12,1.0,,0.0,7037.68,0.37,0.5,0.22,10.0,2477.0,0.7,2.0,,2.0,0.76,1.0,0.95,,-0.01,,0.71,4.0,1.0,0.7
U2419,2026,9,25.0,salaried,rented,,51362.9,4.0,5933.794695536329,2.0,25017.04,,0.53,,4.0,4712.0,0.73,3.0,0.56,6.0,0.93,3.0,0.59,0.0,,0.1,0.75,0.0,,
U2419,2026,10,25.0,salaried,rented,tier2,32069.08,1.0,5485.504300707177,2.0,10698.71,0.33,0.44,0.08,5.0,,0.87,7.0,0.59,6.0,0.62,1.0,0.87,0.0,0.36,0.59,0.62,3.0,,
U2419,2026,11,25.0,salaried,rented,tier2,6054.73,1.0,5059.244449771374,,1791.53,0.28,0.62,0.24,12.0,3337.0,0.92,1.0,0.83,1.0,0.8,0.0,0.59,,0.06,0.59,0.58,0.0,0.0,0.18
U2419,2026,12,25.0,salaried,rented,tier2,14138.94,4.0,5470.569039561426,6.0,5824.87,0.49,0.64,0.18,8.0,2714.0,0.83,1.0,0.77,2.0,0.55,3.0,0.87,0.0,0.13,0.48,0.31,1.0,,0.1
U2420,2026,1,60.0,self_employed,owned,tier1,121240.65,1.0,8635.468126152846,5.0,49854.08,,0.69,0.22,10.0,3913.0,0.92,5.0,0.67,6.0,0.83,,0.61,0.0,-0.07,0.33,0.7,2.0,1.0,0.31
U2420,2026,2,60.0,self_employed,owned,tier1,92598.66,,,7.0,,0.48,0.73,0.08,8.0,3287.0,0.67,0.0,0.83,5.0,,1.0,0.67,0.0,0.11,0.5,0.53,,2.0,0.98
U2420,2026,3,60.0,self_employed,owned,tier1,90368.62,3.0,5703.4640642715885,7.0,29534.64,0.3,,0.23,,1934.0,0.7,1.0,0.71,5.0,0.7,3.0,0.67,0.0,-0.05,,,0.0,0.0,
U2420,2026,4,60.0,self_employed,owned,tier1,99659.35,4.0,6290.3502424443805,,63344.1,0.47,0.47,0.07,2.0,2171.0,0.79,8.0,0.64,,0.81,2.0,,0.0,-0.16,0.16,,0.0,2.0,0.19
U2420,2026,5,60.0,self_employed,,,,1.0,,5.0,75665.07,0.31,0.64,,11.0,5108.0,0.67,3.0,0.7,,,2.0,0.63,0.0,,,,3.0,0.0,0.18
U2420,2026,6,60.0,self_employed,,tier1,,,4654.105096063935,4.0,,0.34,0.64,0.16,12.0,2701.0,0.82,8.0,0.65,3.0,,,0.61,0.0,0.12,0.37,0.67,0.0,0.0,0.37
U2420,2026,7,60.0,self_employed,owned,tier1,109051.58,2.0,8000.375945793736,1.0,97583.29,0.45,0.43,0.08,3.0,2373.0,,1.0,0.98,,0.74,2.0,0.7,0.0,,0.35,0.71,1.0,2.0,0.9
U2420,2026,8,,self_employed,owned,tier1,93371.57,3.0,7417.087492503964,3.0,27459.06,0.53,0.46,0.22,7.0,,0.78,7.0,0.74,1.0,0.55,3.0,,0.0,0.1,0.36,0.65,1.0,0.0,0.3
U2420,2026,9,60.0,self_employed,owned,tier1,,4.0,6961.397039945438,4.0,61721.87,,0.58,0.11,10.0,1376.0,0.9,2.0,,2.0,0.73,2.0,0.87,0.0,-0.1,0.54,0.31,2.0,0.0,0.82
U2420,2026,10,60.0,self_employed,owned,tier1,106480.01,1.0,4489.644855773494,3.0,86876.95,0.27,0.63,0.06,4.0,1553.0,,0.0,,4.0,,2.0,0.55,0.0,0.31,,,2.0,3.0,
U2420,2026,11,60.0,,owned,tier1,92352.7,1.0,3167.1243704552976,2.0,63200.04,0.25,,0.12,1.0,,0.98,6.0,0.56,,,0.0,0.73,0.0,-0.04,0.51,0.44,4.0,3.0,0.15
U2420,2026,12,,self_employed,,tier1,,1.0,,1.0,,0.41,0.5,0.31,2.0,2355.0,0.73,,0.81,6.0,0.79,1.0,0.61,0.0,0.31,0.54,0.34,3.0,2.0,
U2421,2026,1,52.0,business,owned,tier1,29833.26,4.0,,3.0,18111.43,,0.5,0.11,,2506.0,,4.0,0.95,5.0,0.97,3.0,0.62,205566.0,-0.05,0.6,,3.0,2.0,0.33
U2421,2026,2,52.0,business,,tier1,41295.88,2.0,6630.343566942219,2.0,21585.7,0.38,0.57,0.3,6.0,3534.0,0.92,8.0,0.99,5.0,0.65,2.0,,81167.0,-0.04,0.23,0.72,4.0,0.0,0.79
U2421,2026,3,52.0,business,owned,tier1,24077.03,2.0,7939.320360495945,4.0,14478.85,,0.72,,,1666.0,0.97,,0.55,0.0,0.81,0.0,0.51,21231.0,-0.01,0.25,0.57,1.0,3.0,
U2421,2026,4,52.0,business,owned,tier1,25477.39,2.0,3485.170509745276,3.0,15007.03,0.5,0.59,0.32,11.0,5752.0,0.61,7.0,0.86,6.0,0.95,4.0,0.76,53150.0,,0.26,0.4,0.0,,0.81
U2421,2026,5,52.0,business,owned,tier1,22882.09,,5850.097451505892,0.0,18303.75,,0.67,0.19,2.0,5491.0,0.71,7.0,,6.0,0.76,4.0,0.86,182649.0,-0.06,0.35,0.66,0.0,3.0,
U2421,2026,6,52.0,business,owned,tier1,13704.99,4.0,,5.0,10127.83,0.33,0.71,0.17,1.0,3197.0,0.75,3.0,0.87,3.0,0.56,4.0,,96653.0,-0.07,0.44,0.7,3.0,2.0,0.22
U2421,2026,7,52.0,business,owned,tier1,26788.25,2.0,5400.380376269899,3.0,8823.8,0.53,0.51,,2.0,3338.0,0.97,5.0,0.67,,0.96,1.0,0.68,,0.22,0.49,,2.0,2.0,0.16
U2421,2026,8,52.0,business,owned,tier1,31063.07,2.0,4880.807360890245,2.0,14256.01,0.3,0.73,0.31,,3969.0,0.63,8.0,,,0.63,0.0,0.51,207174.0,0.12,0.33,0.35,3.0,3.0,
U2421,2026,9,52.0,business,owned,tier1,30229.29,2.0,7931.511686664333,0.0,23903.65,0.51,0.76,0.24,8.0,5401.0,0.62,8.0,0.68,4.0,0.53,4.0,,90398.0,,0.39,0.41,3.0,3.0,0.94
U2421,2026,10,52.0,business,owned,tier1,39694.8,3.0,6086.922868631658,2.0,,0.6,0.72,0.33,,3474.0,,5.0,0.77,0.0,0.97,1.0,0.74,89429.0,-0.08,0.47,0.58,2.0,,0.83
U2421,2026,11,52.0,business,owned,tier1,18844.31,3.0,4095.68526109437,1.0,10338.66,,0.47,0.35,11.0,863.0,0.85,,0.66,3.0,0.71,2.0,0.94,156477.0,-0.2,0.33,0.36,1.0,0.0,0.15
U2421,2026,12,52.0,business,owned,tier1,32301.48,3.0,5586.95963538313,3.0,10743.86,0.31,,,6.0,,,6.0,0.88,6.0,0.67,4.0,0.74,160444.0,,0.24,0.73,,2.0,0.48
U2422,2026,1,30.0,salaried,rented,tier3,39804.85,1.0,4102.055071554838,5.0,24440.43,0.54,0.57,0.08,3.0,1452.0,0.76,,0.75,0.0,0.56,4.0,0.86,0.0,0.03,0.24,,3.0,,0.31
U2422,2026,2,30.0,salaried,rented,tier3,32916.85,1.0,3584.503806920083,7.0,,0.41,0.5,0.05,4.0,,0.96,7.0,0.6,,0.56,,0.81,0.0,0.13,0.15,,0.0,1.0,0.95
U2422,2026,3,30.0,salaried,rented,tier3,34288.01,2.0,7122.431155746929,,23861.14,0.6,0.44,0.06,9.0,5570.0,0.68,1.0,,4.0,0.53,3.0,0.65,0.0,-0.15,0.51,0.31,1.0,,
U2422,2026,4,30.0,salaried,,tier3,31658.97,2.0,6769.444364604171,0.0,14008.44,0.34,0.69,0.08,,,0.93,6.0,0.68,5.0,0.83,3.0,0.77,0.0,0.34,0.51,,0.0,2.0,0.29
U2422,2026,5,30.0,salaried,rented,tier3,49915.06,3.0,2728.5487452953817,0.0,44789.33,0.4,,0.07,10.0,1859.0,0.71,6.0,,,0.85,4.0,0.92,0.0,0.04,0.5,0.31,4.0,1.0,0.17
U2422,2026,6,30.0,salaried,,tier3,,,3881.441265729541,,17105.74,0.47,0.47,,11.0,4181.0,,7.0,0.69,1.0,0.64,,0.67,0.0,0.4,0.48,0.78,2.0,3.0,0.36
U2422,2026,7,30.0,,rented,tier3,33701.96,4.0,4221.712375882915,2.0,20722.17,0.46,0.48,0.13,11.0,5823.0,0.8,6.0,0.56,0.0,0.83,,0.75,0.0,-0.15,0.22,0.7,0.0,1.0,0.92
U2422,2026,8,30.0,salaried,,tier3,26067.64,,3432.1446451238444,1.0,6550.94,0.34,0.55,0.22,12.0,4015.0,0.82,8.0,0.78,,0.75,1.0,0.54,0.0,-0.16,0.31,0.51,3.0,0.0,0.94
U2422,2026,9,30.0,salaried,rented,tier3,35839.61,1.0,8148.453371745358,7.0,21248.35,,0.4,0.07,,,,0.0,0.78,0.0,,1.0,0.6,0.0,0.3,0.59,,3.0,,0.6
U2422,2026,10,30.0,salaried,rented,tier3,39272.12,,,6.0,13319.95,0.54,0.64,0.23,9.0,3476.0,,2.0,0.84,,0.8,3.0,0.92,0.0,0.37,0.35,0.33,4.0,2.0,0.21
U2422,2026,11,30.0,salaried,rented,tier3,34882.03,4.0,7049.465983995197,0.0,12270.96,0.3,0.77,0.24,2.0,,0.82,0.0,,0.0,,,0.56,0.0,0.19,0.39,0.48,0.0,1.0,
U2422,2026,12,30.0,,,tier3,,1.0,6041.3246468047055,,9632.85,0.21,0.64,0.09,10.0,5608.0,,0.0,1.0,6.0,0.95,4.0,0.97,0.0,0.06,0.53,0.67,2.0,0.0,0.67
U2423,2026,1,,salaried,,tier2,48069.96,1.0,6476.461443271491,0.0,32845.77,0.29,0.73,0.29,8.0,,0.88,4.0,,0.0,0.9,2.0,0.62,0.0,-0.14,0.43,0.61,,3.0,0.74
U2423,2026,2,55.0,salaried,rented,tier2,47262.2,4.0,,3.0,,0.26,0.79,0.08,,,0.86,3.0,0.57,6.0,0.89,4.0,0.77,,-0.05,,0.38,4.0,,0.3
U2423,2026,3,,salaried,rented,tier2,49470.98,2.0,3612.665055962627,0.0,30251.67,,0.49,0.22,2.0,801.0,0.92,,,0.0,0.83,1.0,0.92,0.0,-0.03,0.24,0.78,,,0.29
U2423,2026,4,,salaried,rented,tier2,39429.48,2.0,6339.231767479221,7.0,33507.48,0.35,,0.28,,1408.0,,,0.95,0.0,0.73,1.0,,,0.02,0.37,0.41,3.0,3.0,
U2423,2026,5,55.0,,rented,tier2,47160.08,3.0,4176.788925940972,6.0,34397.41,0.42,0.46,0.23,1.0,,0.71,1.0,0.7,6.0,0.84,4.0,0.85,0.0,0.18,0.52,0.56,2.0,2.0,0.34
U2423,2026,6,55.0,salaried,,tier2,43719.26,3.0,7396.279191565,0.0,22024.87,0.5,0.8,0.19,6.0,5883.0,0.74,,0.75,3.0,0.54,0.0,0.71,,-0.06,0.15,,3.0,2.0,0.14
U2423,2026,7,55.0,salaried,rented,tier2,39271.61,3.0,5504.4719542433195,1.0,12761.03,0.46,0.54,0.28,,5083.0,0.87,8.0,,3.0,0.95,,0.58,0.0,0.03,0.59,0.74,,,
U2423,2026,8,55.0,salaried,,tier2,53077.81,4.0,5867.582149242949,3.0,37615.29,,0.56,0.09,12.0,4789.0,0.99,3.0,,,0.8,3.0,0.9,0.0,0.34,0.41,0.54,4.0,,0.4
U2423,2026,9,55.0,salaried,rented,tier2,,4.0,7529.6555034889825,,36528.83,0.54,0.62,0.21,10.0,,,1.0,0.67,3.0,0.98,3.0,0.79,0.0,-0.1,0.39,0.48,0.0,3.0,0.19
U2423,2026,10,55.0,salaried,rented,tier2,59630.42,,4028.360352375287,5.0,27252.59,,0.73,0.34,8.0,1859.0,0.62,4.0,0.77,4.0,0.82,1.0,0.73,0.0,-0.17,0.45,0.45,1.0,3.0,0.12
U2423,2026,11,,salaried,rented,tier2,34513.57,,1453.6728461276623,3.0,26874.75,,0.55,0.28,4.0,1105.0,0.99,8.0,0.77,6.0,0.87,3.0,0.52,0.0,0.07,,,2.0,3.0,0.23
U2423,2026,12,55.0,salaried,rented,,44897.91,3.0,9311.718842937365,3.0,26861.94,0.57,0.75,0.31,10.0,1608.0,0.99,8.0,0.7,2.0,0.9,,,0.0,-0.01,0.5,,2.0,2.0,0.55
U2424,2026,1,24.0,business,owned,,88423.03,3.0,2650.3945818652974,0.0,46090.79,0.57,0.54,,7.0,2879.0,0.68,7.0,,2.0,0.76,,,71562.0,0.16,0.2,0.7,2.0,2.0,0.86
U2424,2026,2,24.0,business,owned,tier1,78104.65,1.0,,3.0,42699.24,0.44,0.43,0.13,2.0,3035.0,0.63,,0.61,5.0,0.95,3.0,0.68,191365.0,,0.26,0.38,3.0,2.0,0.11
U2424,2026,3,24.0,business,owned,tier1,64547.6,3.0,,1.0,35613.66,,0.51,0.32,0.0,5008.0,0.99,0.0,0.9,5.0,,0.0,0.66,144805.0,,0.29,0.52,,1.0,0.6
U2424,2026,4,24.0,business,owned,tier1,77457.62,1.0,4724.62097150757,1.0,21454.91,0.54,,0.34,6.0,4312.0,0.96,0.0,0.66,1.0,0.61,3.0,0.97,177943.0,,0.24,0.68,4.0,0.0,0.41
U2424,2026,5,24.0,business,owned,tier1,67512.17,,3132.744277328378,5.0,20956.76,0.55,0.64,0.14,8.0,5416.0,0.99,,0.82,0.0,0.76,1.0,0.74,11115.0,0.31,0.2,0.74,3.0,3.0,
U2424,2026,6,24.0,business,owned,tier1,55478.95,4.0,,4.0,26278.32,0.2,,0.05,3.0,3323.0,0.89,2.0,0.87,2.0,0.8,,,31586.0,,0.24,0.74,1.0,,
U2424,2026,7,24.0,business,owned,tier1,78676.95,1.0,6728.993407241022,7.0,39388.22,0.25,,0.27,,,0.83,5.0,0.79,,0.75,3.0,0.81,245514.0,-0.11,0.48,0.34,4.0,,
U2424,2026,8,24.0,business,owned,tier1,63695.85,1.0,,0.0,51213.84,0.58,0.74,0.17,4.0,1768.0,0.71,6.0,0.6,6.0,0.83,2.0,0.68,106949.0,,0.51,0.6,2.0,,0.39
U2424,2026,9,24.0,business,,tier1,67802.28,2.0,1192.1071306101258,2.0,48648.04,0.41,0.58,,,1251.0,0.89,4.0,0.96,1.0,0.6,4.0,0.59,151583.0,,0.46,0.7,1.0,0.0,0.62
U2424,2026,10,24.0,business,owned,,67461.21,3.0,,4.0,,0.29,0.51,0.21,8.0,,0.62,5.0,0.68,,0.61,3.0,0.8,190516.0,,0.18,0.74,2.0,2.0,0.43
U2424,2026,11,24.0,business,owned,tier1,75977.09,2.0,,1.0,42897.2,0.29,0.72,0.33,7.0,4165.0,0.63,,0.52,1.0,0.86,2.0,0.6,142539.0,-0.14,0.11,0.67,0.0,2.0,0.73
U2424,2026,12,24.0,business,owned,tier1,60282.67,4.0,,4.0,,0.25,0.61,0.22,6.0,1541.0,0.93,1.0,0.83,0.0,,2.0,,8996.0,0.0,0.24,0.66,,2.0,0.79
U2425,2026,1,28.0,self_employed,rented,tier1,66318.31,,4133.323943457447,2.0,57419.08,0.37,0.47,0.06,,4704.0,0.66,1.0,,0.0,0.65,2.0,0.52,,0.15,,0.58,4.0,0.0,0.59
U2425,2026,2,28.0,self_employed,rented,,74488.7,2.0,7514.373715697321,4.0,58806.47,0.56,0.72,0.16,12.0,2115.0,,,,1.0,0.79,0.0,0.63,0.0,-0.05,0.32,0.69,,2.0,0.22
U2425,2026,3,28.0,self_employed,rented,tier1,68712.36,3.0,2678.19975239253,5.0,35528.7,0.46,0.67,0.09,6.0,2897.0,0.83,7.0,0.7,6.0,0.65,0.0,0.96,0.0,-0.01,0.48,0.31,1.0,3.0,0.14
U2425,2026,4,28.0,self_employed,rented,tier1,65879.34,4.0,5262.462961977777,7.0,44107.9,0.23,0.79,0.18,,1924.0,0.72,6.0,,,0.77,1.0,0.56,0.0,0.34,0.24,0.38,0.0,,0.9
U2425,2026,5,28.0,,rented,,70536.63,4.0,,4.0,33936.65,0.49,0.44,0.13,3.0,2939.0,0.73,8.0,0.63,0.0,0.89,1.0,0.72,0.0,0.37,0.41,,2.0,3.0,
U2425,2026,6,28.0,self_employed,,tier1,61804.69,2.0,,4.0,31046.2,0.49,0.53,0.12,10.0,5753.0,0.84,5.0,0.84,0.0,0.92,1.0,0.76,0.0,0.34,0.58,0.45,2.0,1.0,0.77
U2425,2026,7,28.0,self_employed,rented,tier1,62614.16,1.0,3491.928834314169,3.0,47626.78,0.3,0.77,0.32,,909.0,0.71,8.0,0.66,2.0,,,0.81,0.0,0.39,0.47,,1.0,2.0,0.63
U2425,2026,8,28.0,,rented,tier1,68733.53,1.0,3906.0257819321732,2.0,27064.36,0.47,,0.29,12.0,3859.0,0.8,1.0,0.92,6.0,0.82,4.0,0.83,0.0,,0.13,0.58,2.0,3.0,0.35
U2425,2026,9,28.0,self_employed,rented,tier1,54154.67,1.0,7719.663966740919,4.0,23591.38,0.49,0.59,0.23,0.0,,0.91,8.0,0.76,,0.87,2.0,0.63,0.0,,,0.78,3.0,,0.66
U2425,2026,10,,self_employed,rented,tier1,,3.0,,,55357.72,0.52,,0.17,10.0,2757.0,0.91,7.0,,2.0,0.89,4.0,0.67,0.0,0.29,0.3,0.7,,,0.27
U2425,2026,11,,self_employed,,tier1,49925.91,2.0,4080.948034168849,5.0,19816.52,,,0.2,10.0,,0.97,7.0,0.82,4.0,0.94,3.0,,0.0,0.23,0.24,0.71,0.0,,0.73
U2425,2026,12,28.0,self_employed,rented,tier1,78217.15,2.0,6532.116616073179,5.0,69401.16,0.47,0.63,0.24,5.0,4754.0,0.64,7.0,0.82,0.0,0.92,4.0,0.66,0.0,-0.01,0.55,0.45,0.0,0.0,
U2426,2026,1,48.0,self_employed,owned,tier3,58467.58,2.0,8349.296993490014,,24774.35,0.32,0.42,0.22,3.0,,0.62,0.0,0.82,,0.67,,0.51,0.0,-0.19,0.47,0.64,3.0,3.0,0.72
U2426,2026,2,48.0,,owned,tier3,52052.95,1.0,3806.091314614422,,22550.46,0.38,0.8,0.29,,,0.87,2.0,0.69,2.0,0.84,4.0,0.97,0.0,-0.15,0.2,0.44,0.0,1.0,0.47
U2426,2026,3,48.0,self_employed,owned,tier3,52338.73,,,5.0,,0.4,0.66,,11.0,1797.0,,,0.66,5.0,0.72,1.0,0.99,0.0,-0.03,0.54,0.78,1.0,0.0,0.94
U2426,2026,4,48.0,self_employed,owned,tier3,70339.18,,,2.0,30819.21,0.22,,0.23,1.0,2641.0,,4.0,0.63,,0.58,,0.97,,,0.13,0.49,4.0,3.0,0.32
U2426,2026,5,,self_employed,owned,tier3,62463.31,1.0,6642.790367923406,5.0,33335.06,0.5,0.45,0.16,3.0,,,4.0,0.79,,0.89,4.0,0.53,0.0,0.1,0.15,0.34,4.0,3.0,
U2426,2026,6,48.0,,,tier3,56653.95,3.0,,3.0,37738.16,0.58,0.61,0.35,10.0,3973.0,0.78,4.0,0.75,0.0,0.79,,0.81,0.0,,0.26,0.5,2.0,0.0,0.54
U2426,2026,7,48.0,self_employed,owned,tier3,46874.76,4.0,5094.722585949859,,29863.65,0.48,,0.21,12.0,4581.0,0.76,,0.58,1.0,0.82,1.0,0.99,0.0,,0.31,,2.0,1.0,0.43
U2426,2026,8,48.0,,owned,tier3,73518.4,4.0,,0.0,28554.49,0.56,0.66,0.22,6.0,1937.0,0.93,1.0,0.77,2.0,0.61,1.0,0.82,0.0,-0.0,0.43,0.5,2.0,,0.58
U2426,2026,9,48.0,self_employed,,,61049.28,1.0,,,24141.45,,0.67,0.19,9.0,801.0,,7.0,0.91,1.0,0.72,1.0,0.9,0.0,-0.01,0.22,0.41,1.0,3.0,
U2426,2026,10,48.0,self_employed,owned,tier3,62042.85,1.0,6811.597541595244,,33661.78,0.44,0.75,0.14,7.0,1802.0,0.82,4.0,0.73,0.0,1.0,4.0,,0.0,,,0.71,1.0,1.0,0.54
U2426,2026,11,48.0,self_employed,,tier3,67050.33,2.0,9647.117518109599,,34142.87,0.27,0.68,,8.0,5195.0,,6.0,0.95,5.0,,0.0,0.63,0.0,0.23,0.26,0.65,2.0,1.0,0.63
U2426,2026,12,,self_employed,owned,,81430.29,2.0,4713.556074655757,2.0,,0.53,0.64,0.11,1.0,,0.72,2.0,,4.0,0.51,3.0,0.72,0.0,,0.11,0.41,,3.0,0.94
U2427,2026,1,38.0,self_employed,,tier3,68363.87,2.0,5251.427207929524,1.0,,0.33,0.46,0.18,9.0,966.0,0.78,4.0,,4.0,0.59,,0.69,0.0,0.37,0.55,0.33,3.0,0.0,0.39
U2427,2026,2,38.0,,rented,tier3,90583.39,3.0,5089.39721346415,7.0,,,0.44,0.26,4.0,,0.98,4.0,0.93,,0.88,0.0,0.99,0.0,0.36,0.34,,0.0,1.0,0.92
U2427,2026,3,38.0,self_employed,rented,,77944.31,2.0,4221.605449697003,5.0,43162.02,0.39,0.4,0.22,,4438.0,0.86,3.0,,1.0,0.85,4.0,,0.0,0.04,0.13,0.34,1.0,0.0,0.4
U2427,2026,4,38.0,self_employed,rented,tier3,,3.0,2748.291200792027,,,0.54,0.58,,11.0,4076.0,0.65,0.0,,0.0,0.87,0.0,0.79,0.0,0.23,0.57,,,3.0,0.41
U2427,2026,5,38.0,self_employed,rented,tier3,60940.36,,4246.821832482039,4.0,29456.34,0.25,0.56,0.34,12.0,4608.0,0.65,8.0,0.94,,0.73,4.0,,0.0,0.07,0.41,,3.0,0.0,0.73
U2427,2026,6,38.0,self_employed,,,86015.8,4.0,,3.0,69602.25,,0.5,,11.0,2488.0,,,0.6,0.0,,3.0,0.73,0.0,,,0.48,,3.0,0.21
U2427,2026,7,38.0,,rented,,86589.37,1.0,2548.3404473733126,5.0,56847.68,0.52,0.59,0.18,9.0,4119.0,0.93,3.0,0.52,3.0,0.64,,0.68,0.0,0.23,0.17,0.52,3.0,2.0,0.66
U2427,2026,8,38.0,self_employed,rented,,67123.63,1.0,3270.451702256854,4.0,25429.12,,0.57,0.21,2.0,4397.0,0.96,4.0,0.8,3.0,0.72,,,0.0,-0.13,0.43,0.72,2.0,0.0,0.45
U2427,2026,9,,self_employed,rented,tier3,94902.73,4.0,2197.5836537319615,4.0,53505.79,0.53,0.68,0.24,11.0,,0.62,0.0,,1.0,0.75,1.0,0.8,0.0,0.24,0.44,0.78,,0.0,
U2427,2026,10,38.0,self_employed,rented,tier3,77480.92,2.0,6410.16214750432,3.0,54955.79,0.4,0.78,0.23,7.0,,0.79,2.0,0.79,2.0,0.69,3.0,0.72,0.0,-0.04,0.58,,1.0,3.0,0.62
U2427,2026,11,38.0,,rented,tier3,72726.08,1.0,907.6755421283726,2.0,21353.89,0.25,0.58,0.3,4.0,4934.0,0.91,1.0,0.52,,0.87,2.0,0.69,,0.07,0.49,0.77,0.0,0.0,0.32
